OBJECTID,FEATTYPE,NAME,PERENNIAL,FEATREL,ATTRREL,PLANACC,SOURCE,CREATED,RETIRED,PID,SYMBOL,FEATWIDTH,ORIENTATN,TEXTNOTE,Id,RefFID,StepID,SHAPE_Leng,SHAPE_Area,ORIG_FID,RASTERVALU,POINT_X,POINT_Y,rain_1mm,art_nat,ARRIVE_MCP
0,,,,,,0,,,,0,0,0,0,,0,39426,1,0,0,0,9,-1313113.607,-2209973.131,23.02617073,0,0
0,,,,,,0,,,,0,0,0,0,,0,36926,2,0,0,0,8,-1337025.075,-2209954.253,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,21457,1,0,0,0,8,-1334343.778,-2209615.222,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,7545,1,0,0,0,9,-1313111.543,-2209571.706,23.02617073,0,0
0,,,,,,0,,,,0,0,0,0,,0,36926,1,0,0,0,8,-1336601.917,-2209318.728,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,8776,1,0,0,0,8,-1334317.642,-2209126.377,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,1769,2,0,0,0,8,-1342390.614,-2209059.667,22.88892365,0,0
3638,Windpump,CONDON WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,9,-1315989.444,-2208915.241,23.02617073,1,0
572,Bore,CONDINA BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,9,-1323930.035,-2208791.343,22.97064972,1,0
4993,Windpump,WARRADOO WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1210584.971,-2208650.373,24.45086861,1,0
0,,,,,,0,,,,0,0,0,0,,0,37477,2,0,0,0,9,-1326911.835,-2208126.436,22.97064972,0,0
0,,,,,,0,,,,0,0,0,0,,0,26058,1,0,0,0,0,-1273703.972,-2208087.526,23.00803185,0,0
9020,Windpump,NO 2 DESERT WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1198860.496,-2207973.669,24.25861168,1,0
0,,,,,,0,,,,0,0,0,0,,0,2235,1,0,0,0,8,-1341639.665,-2207945.845,22.88892365,0,0
7240,Windpump,JIMMYS WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1267840.84,-2207629.993,23.01557732,1,0
0,,,,,,0,,,,0,0,0,0,,0,2235,2,0,0,0,8,-1341397.187,-2207453.938,22.88892365,0,0
0,,,,,,0,,,,0,0,0,0,,0,37477,1,0,0,0,9,-1327099.848,-2207312.537,22.97064972,0,0
2300,Windpump,CENTIPEDE WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1248271.61,-2206825.882,23.52217293,1,0
5759,Windpump,SLAB WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1240949.403,-2206744.446,23.7960701,1,0
10572,Bore,POINT BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,disused,0,0,0,0,0,0,-9999,-1271088.589,-2205184.962,22.94382668,1,0
3390,Windpump,NIPPER WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1262044.236,-2204399.563,23.07949066,1,0
448,Windpump,HARDY WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1256151.133,-2204236.063,23.07949066,1,0
2713,Windpump,COOTENBRAND WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1268724.332,-2203965.11,22.94382668,1,0
2944,Bore,,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,7,-1252997.853,-2203957.56,23.32545853,1,0
1528,Windpump,COAST WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1265619.708,-2203688.27,22.94382668,1,0
0,,,,,,0,,,,0,0,0,0,,0,15305,1,0,0,0,0,-1273976.951,-2203529.585,23.0356884,0,0
0,,,,,,0,,,,0,0,0,0,,0,1931,1,0,0,0,0,-1273342.935,-2203156.929,23.0356884,0,0
2297,Windpump,NEW COOTENBRAND WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1267851.42,-2203036.948,22.94382668,1,0
6715,Windpump,COORAGOORA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1221604.557,-2202977.145,23.63210106,1,0
7224,Bore,SHED BORE,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,0,0,0,,0,0,0,0,0,0,7,-1255902.723,-2202121.276,23.07949066,1,0
7496,Windpump,OUTCAMP WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1255905.321,-2201928.266,23.07949066,1,0
7265,Windpump,MEETYOU WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1260514.296,-2201684.491,23.07949066,1,0
574,Windpump,OPEN CUT WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1253550.239,-2201248.376,23.07949066,1,0
3761,Windpump,WONGALIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,6,-1238580.112,-2200549.978,22.9547863,1,0
604,Windpump,LAMB WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1249392.125,-2200499.343,23.32545853,1,0
5214,Windpump,FENCE CAMP WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1256747.785,-2200206.308,23.07949066,1,0
9122,Windpump,WALLANIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1241936.991,-2200078.931,22.9547863,1,0
6030,Windpump,CLAYPAN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1241305.066,-2199943.771,22.9547863,1,0
214,Bore,MULYEGAL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,6,-1211807.984,-2199344.713,24.02644157,1,0
8255,Windpump,BOSS WELL,,1/01/1985,1/01/1985,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1251229.26,-2199307.688,23.32545853,1,0
1507,Windpump,MULLAMULLAJONG BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1235525.571,-2198253.286,22.9547863,1,0
7341,Windpump,NOONAN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1246468.958,-2197921.999,23.32545853,1,0
2805,Windpump,CHARLEYMIA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1243825.619,-2197315.147,23.32545853,1,0
63,Windpump,EYARRAMULGARRA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1189896.571,-2196879.306,23.98885155,1,0
2742,Windpump,GUDGERIE BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1205113.873,-2196869.433,24.02644157,1,0
7779,Windpump,TELYGEL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1240627.733,-2196816.644,22.9547863,1,0
2472,Windpump,ENINGARRA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1231183.911,-2196428.661,23.18048859,1,0
1614,Windpump,WALLALLA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1227199.413,-2196230.057,23.18048859,1,0
277,Windpump,WALLANI BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1237851.528,-2195937.246,22.9547863,1,0
4137,Windpump,COORAGOORA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1222382.882,-2195772.753,23.63210106,1,0
8399,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,5,-1198422.873,-2194639.266,23.50337982,1,0
278,Windpump,SUSSAGUS BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1198582.573,-2194365.623,23.50337982,1,0
2961,Windpump,MURANMUL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,abandoned,0,0,0,0,0,0,-9999,-1225340.498,-2194229.964,22.96157455,1,0
14261,Bore,WALLAL BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1232009.677,-2194175.741,22.96157455,1,0
3854,Windpump,WARRANGUL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,abandoned,0,0,0,0,0,0,-9999,-1228865.57,-2193812.476,22.96157455,1,0
1758,Windpump,MURRIN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1225695.022,-2193791.474,22.96157455,1,0
518,Windpump,NGOOBA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,abandoned,0,0,0,0,0,0,-9999,-1219719.316,-2193490.534,23.10288048,1,0
62,Windpump,EMILYWAH BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1216562.841,-2193342.352,23.10288048,1,0
8486,Windpump,NGOOBA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1221434.901,-2193181.691,23.10288048,1,0
82,Windpump,WARREE BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1213587.101,-2192615.178,23.10288048,1,0
18900,Bore,SHOONTA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1234394.371,-2192171.841,22.96688271,1,0
7939,Windpump,OUTCAMP WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1231990.702,-2192149.31,22.96157455,1,0
5876,Windpump,NGOOBA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1223806.4,-2192129.572,22.96157455,1,0
1291,Windpump,BOTTOM WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1216867.7,-2190521.788,23.10288048,1,0
345,Windpump,COORAIDEGEL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1208220.582,-2190270.475,23.32155418,1,0
3385,Windpump,CALGARY BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1179049.884,-2190107.912,24.18656349,1,0
3034,Windpump,LOUIS WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1219310.33,-2189776.927,23.10288048,1,0
5374,Windpump,EYARRAMULGARRA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1190550.261,-2189061.008,23.68918419,1,0
3994,Windpump,COAST WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1215769.742,-2187516.905,23.10288048,1,0
5248,Windpump,CURGEN CURGEN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1212503.707,-2186961.167,23.32155418,1,0
6716,Windpump,LUNGARA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1198851.041,-2186080.927,23.50337982,1,0
4456,Windpump,CURGEN CURGEN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,abandoned,0,0,0,0,0,0,-9999,-1213181.478,-2184896.239,23.22341347,1,0
852,Windpump,BIMBIARRA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1209209.878,-2184273.542,23.25583649,1,0
5229,Windpump,CHIRRUP WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1205294.3,-2184115.984,23.25583649,1,0
8863,Windpump,BOONGA BOONGA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1202763.11,-2182883.794,23.39092064,1,0
100,Windpump,COOLOOLOO WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1180335.517,-2182876.942,23.98994064,1,0
4355,Windpump,CHIMBERRIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1191765.614,-2181937.313,23.50670433,1,0
17063,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,7,-1186414.465,-2181792.697,23.50670433,1,0
9395,Windpump,YINADONG WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1199358.569,-2181496.161,23.39092064,1,0
55669,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,0,0,0,,0,0,0,0,0,0,5,-1199406.373,-2181141.033,23.39092064,1,0
851,Windpump,MINGUEL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1187035.116,-2180577.932,23.50670433,1,0
1075,Windpump,CHIRRUP BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1199463.903,-2179681.674,23.39092064,1,0
6589,Waterhole,,Perennial,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,8375730,81,0,0,waterhole,0,0,0,0,0,0,5,-1201454.063,-2179217.592,23.39092064,0,0
850,Windpump,YINADONG WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,abandoned,0,0,0,0,0,0,-9999,-1192875.23,-2178305.431,23.50670433,1,0
22,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,7,-1179217.275,-2177953.448,23.98994064,1,0
5675,Windpump,TURVEY WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1196199.313,-2177659.145,23.39092064,1,0
849,Windpump,POVERIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1191603.375,-2177340.669,23.50670433,1,0
5247,Windpump,EDMUNDS BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1172391.012,-2177084.298,24.1792984,1,0
4249,Windpump,SUMMERING WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1180549.876,-2175651.088,23.98994064,1,0
128,Windpump,ILAREEN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1186262.551,-2174797.548,23.6011467,1,0
5754,Windpump,WAELBURRA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1190114.27,-2174473.698,23.6011467,1,0
8304,Windpump,NEW TAFT BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1145727.017,-2174276.627,24.02161407,1,0
8088,Windpump,BAKER BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1153542.63,-2173891.011,23.88461876,1,0
5076,Windpump,ILAREEN BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1186417.017,-2173889.476,23.6011467,1,0
11981,Bore,BOULDER WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,7,-1137983.171,-2173558.256,24.31762695,1,0
5373,Windpump,CHINGALING WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1186543.884,-2173173.146,23.6011467,1,0
6659,Windpump,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1183440.858,-2171959.909,23.6011467,1,0
3802,Windpump,MOOGLIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1156227.449,-2171716.471,23.88461876,1,0
6580,Windpump,TED BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1166459.25,-2171667.187,23.99219894,1,0
4354,Windpump,CORBETTS BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1138890.084,-2171260.533,24.31762695,1,0
5693,Windpump,HORSE BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1180764.806,-2171207.246,23.79061699,1,0
1897,Windpump,MEDA MEDA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1173077.813,-2170565.12,23.79061699,1,0
7074,Windpump,WALLAL WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1179516.835,-2170523.869,23.79061699,1,0
4706,Windpump,SAMPSON WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1162703.489,-2170523.264,23.88461876,1,0
12976,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,7,-1143995.158,-2170277.818,24.02161407,1,0
799,Windpump,COOKIEARDIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1169944.831,-2170164.913,23.99219894,1,0
3554,Windpump,MOOJAN BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1168061.898,-2169941.164,23.99219894,1,0
10975,Bore,OLD HOUSE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,6,-1159018.751,-2169916.674,23.88461876,1,0
32992,Water Tank,MARMOO WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,7,-1149087.599,-2169877.244,24.02161407,1,0
848,Windpump,MUNGEN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1176398.862,-2169551.006,23.79061699,1,0
7108,Windpump,WOOLENAPPA BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1142234.66,-2168242.973,24.31762695,1,0
18373,Bore,COOLGARDIE WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,5,-1123074.137,-2167689.22,24.25578499,1,0
2901,Windpump,ISLAND WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1146993.331,-2167492.669,24.02161407,1,0
2233,Windpump,BOULDER BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1129414.543,-2167381.127,24.25578499,1,0
847,Windpump,NALGI WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1166437.506,-2167094.764,23.99219894,1,0
2232,Windpump,GARDEN BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1150987.736,-2166926.606,24.02161407,1,0
5875,Windpump,GARDEN WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1163337.382,-2166789.462,23.99219894,1,0
8505,Windpump,MUD BORES,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1161320.342,-2166608.531,23.88461876,1,0
15515,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,6,-1166871.885,-2166241.394,23.99219894,1,0
1696,Windpump,YOOGLI BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1165587.288,-2166239.095,23.99219894,1,0
15377,Lake,,Perennial,20020523,20020523,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3543285,10,0,0,,0,0,0,0.404991428,0.002329333,3688,5,-1119514.244,-2165907.528,24.13453865,0,0
8356,Bore,TELEGRAPH WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,6,-1167387.17,-2165732.12,23.99219894,1,0
53485,Water Tank,NO 2 WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,6,-1151240.833,-2164984.923,24.09655762,1,0
9447,Windpump,WOTENS BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,7,-1133070.265,-2164220.701,24.27732658,1,0
2653,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,4,-1106561.777,-2163146.931,24.62732506,1,0
51665,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,6,-1157595.791,-2159624.146,24.10272026,1,0
23416,Lake,,Perennial,20020523,20020523,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3549951,10,0,0,,0,0,0,0.051575699,7.77984E-05,4505,5,-1112076.273,-2159608.812,24.62732506,0,0
5874,Windpump,RAM PADDOCK WELLS,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,6,-1157608.672,-2159211.39,24.10272026,1,0
8457,Windpump,WARROO WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1159897,-2158986.946,24.10272026,1,0
252,Windpump,FRIDAY BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1111480.806,-2158295.147,24.62732506,1,0
30717,Water Tank,FAYS TANK,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,7,-1133231.563,-2157989.978,24.21147347,1,0
26525,Water Tank,SATURDAY WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,6,-1104921.559,-2157652.455,24.62732506,1,0
37371,Water Tank,CLARRIES TANK,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,7,-1140918.738,-2157078.056,24.21147347,1,0
251,Windpump,COMBO TANK,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,5,-1117911.31,-2156766.539,24.43971062,1,0
