X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,datefeat_1,accessleve,metadataid,featuretex,nameid,globalid,systemname,perenniali,perennia_1,origin,origin_des,hierarchyd,hierarchyu,waterpolyg,waterpol_1,salinityco,salinity_1,watercours,watercou_1,leftbankco,leftbank_1,rightbankc,rightban_1,capturemet,capturem_1,datasource,datasour_1,planaccura,spatialrel,attributer,targetdisp,targetdi_1,datacustod,datacust_1,area_m,area_ll,st_area_sh,st_perimet,distance,angle,fid,waterpoint,waterpoi_1,symbolrota,id,layer,path,ndays_1,colonised,TCZ
-927818.994906042,-1919494.62193713,"5",WaterPointStructure,Orange Flat Bore,Orange Flat Bore,"200702101818","200702231049","0",56.000000000000000,,"100028350",{248A7A9E-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,,,,,,,57332,"2",BoreAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,"0"
-1279621.07212552,-2283373.14444613,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2212E526-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,57352,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,"2","0"
-824652.150216381,-1875769.80274308,"5",WaterPointStructure,,,"200701251737","200702231047","10",256.000000000000000,,"-98",{F49263A6-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,,,,,,,57368,"2",BoreAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,39.000000000000000,"1","0"
-1335452.29799216,-2268883.06821155,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21BEDABC-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,57393,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-895734.439608249,-1918855.26280859,"1",WaterBody,,,"200702071242",,"0",56.000000000000000,,"-98",{14215CC2-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,,,,,,,57409,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,34.000000000000000,,"0"
-1189765.43737503,-2267957.23059412,"5",WaterPointStructure,,,"200702101818","200702231050","0",61.000000000000000,,"-98",{24A972FA-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19960101","19960101","100000",1:100000,"3",LANDGATE,,,,,,,57418,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-1343320.51008419,-2239677.71493459,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{222B3EB4-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,57505,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-1002904.18460292,-1968873.85408435,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B348F0-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,57548,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-873512.018584846,-2028537.84312369,"1",WaterBody,,,"200702071242",,"0",59.000000000000000,,"-98",{1445BBDA-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19700101","19700101","100000",1:100000,"3",LANDGATE,,,,,,,57644,"2",EarthDam,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1098100.64517884,-2083621.1663795,"5",WaterPointStructure,,,"200702101818","200702231050","0",61.000000000000000,,"-98",{24AD38FE-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19960101","19960101","100000",1:100000,"3",LANDGATE,,,,,,,57697,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,27.000000000000000,,"1"
-823538.025175158,-1938955.76452932,"5",WaterPointStructure,,,"200702101818","200702231049","0",56.000000000000000,,"-98",{248E3404-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,,,,,,,57718,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,"1","0"
-846516.13337194,-1949118.03633763,"1",WaterBody,,,"201001131434","201001131434","0",100247.000000000000000,,"-98",{2CF34B8E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-99",Unknown,"-99",Unknown,"3",OnScreenDigitising,"26",OrthoImagery,"6.7","20070727","20070727","25000",1:25000,"3",LANDGATE,,,,,,,57779,"2",EarthDam,"35.175",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,35.000000000000000,,"0"
-1344663.59263541,-2239174.90756663,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{220F3692-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,57794,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-1082524.37908267,-2053609.73655523,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B0EE34-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,57930,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,29.000000000000000,,"1"
-1273470.31634816,-2264740.16329679,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{221B7272-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58050,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1259405.16869615,-2284641.50515463,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21D6B3DA-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58263,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1061584.16286962,-2061132.83287757,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B49FC0-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,58312,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,30.000000000000000,,"1"
-1081365.02347999,-2091370.97400012,"5",WaterPointStructure,Norm Bore,Norm Bore,"200702101818","200702231050","0",61.000000000000000,,"100160677",{24A8B50E-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19960101","19960101","100000",1:100000,"3",LANDGATE,,,,,,,58347,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,28.000000000000000,,"1"
-1218022.50798969,-2283663.55964736,"1",WaterBody,,,"200702081912",,"0",108.000000000000000,,"-98",{233DD05A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"6",Various,"9",1:100000TopographicSeriesByDMP,"53.7","20010101","20010101","100000",1:100000,"3",LANDGATE,,,,,,,58396,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-1229657.63648098,-2272810.47533737,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2233721E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58440,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1209200.34584062,-2184376.61435556,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{2298996E-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58453,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-1259748.03667628,-2280030.98537389,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21DBD978-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58508,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1282789.92655129,-2274487.13191328,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{22032690-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58511,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1208364.82265143,-2286863.3300005,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2240F006-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58544,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,"2","0"
-977212.384343314,-1925738.16348858,"1",WaterBody,,,"200701251737",,"10",259.000000000000000,,"-98",{F4B90EDE-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,58566,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,"0"
-854307.405358778,-1957239.18716229,"1",WaterBody,,,"200701251737",,"10",263.000000000000000,,"-98",{F4BF9380-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,58581,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,"0"
-1271046.92963649,-2213508.66515989,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21C304FC-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58593,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-1330483.14609422,-2234410.57643152,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21CBCC18-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58607,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-1309390.83558469,-2295675.12406544,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{220E72CA-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58616,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,"2","0"
-1007981.04531477,-1977204.19787165,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B32172-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,58635,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1155913.15273672,-2276937.86636925,"5",WaterPointStructure,,,"201401232150",,"0",101565.000000000000000,,"-98",{1CEAD2ED-5EE0-47DD-8E05-859CE95F2095},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"6.7","20120828","20120828","50000",1:50000,"3",LANDGATE,,,,,,,58689,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-1294839.79914892,-2222721.92065629,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2204A3EE-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58752,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,,"0"
-887279.902825249,-1744357.69847177,"5",WaterPointStructure,,,"201402262027",,"0",101676.000000000000000,,"-98",{32CDB6B6-91F3-4622-B76C-8A7D0C001366},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"6.7","20110814","20110814","25000",1:25000,"3",LANDGATE,,,,,,,58765,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,"1","0"
-1111541.18853923,-2158259.78019784,"5",WaterPointStructure,,,"200701251737","200702231047","10",289.000000000000000,,"-98",{F51D0C18-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58841,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"1"
-1238145.13197671,-2271341.02274388,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2232AF82-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,58849,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
